Airline_ID,Airline_Name,Flight_Number,Departure_Date,Arrival_Date,Departure_Time,Arrival_Time,Booking_Code,Passenger_Name,Seat_Number,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,WiFi,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_Of_Stops,Reward_Program_Member
15,Air France,5992,2023-11-07 20:43:33,2023-12-28 22:24:58,08:02:37,03:56:40,BUTB,Name_MZJID,SeatZAD,Economy,843.09,Meal,0,Confirmed,GateLE,D,ClaimBMD,5.91,0,LOCUWA,TypeHYV,Pilot_LKXF,Crew_FKGB,No,Vegetarian,Not Available,True,False,True,0,No
15,Air France,2005,2023-02-24 10:32:24,2023-10-03 03:18:19,19:56:26,19:10:44,BTXS,Name_NWDQU,SeatZLN,Business,906.56,No Extras,0,Pending,GateWU,B,ClaimUHR,5.89,2,LOCXKR,TypeGDK,Pilot_DOHP,Crew_ZYFN,No,Vegetarian,Not Available,True,False,True,1,Yes
15,Air France,2150,2023-02-04 06:03:32,2023-07-26 15:12:36,17:25:16,08:13:41,BRKD,Name_DVCYC,SeatHKW,Economy,469.59,No Extras,0,Pending,GateFM,A,ClaimVUU,11.42,1,LOCXNV,TypeBMQ,Pilot_BHPL,Crew_LSOZ,Yes,No Meal,Not Available,True,True,False,2,No
15,Air France,7995,2023-04-03 06:44:48,2023-09-17 20:48:42,09:19:10,00:42:57,BHSK,Name_WGDBB,SeatICX,First,928.51,Extra Baggage,0,Confirmed,GateVG,D,ClaimEEO,5.2,0,LOCOIP,TypeMEF,Pilot_TJGE,Crew_OSDF,No,Vegan,Available,True,True,False,1,No
15,Air France,8044,2023-02-28 17:47:41,2023-12-09 18:41:33,12:39:56,21:42:18,BVVG,Name_LPBZJ,SeatUZC,Economy,192.77,No Extras,0,Pending,GateKW,D,ClaimUST,1.5,0,LOCKNB,TypeTRN,Pilot_LSDX,Crew_UYQN,No,Non-Vegetarian,Not Available,False,True,True,2,No
15,Air France,6547,2023-08-14 19:08:06,2023-11-12 07:37:34,05:10:22,17:21:54,BIOV,Name_EXAWP,SeatSDW,Business,607.79,No Extras,314,Confirmed,GateLX,B,ClaimQGV,7.92,0,LOCGBU,TypeYBO,Pilot_SORP,Crew_NIRF,Yes,Non-Vegetarian,Not Available,False,False,False,2,No
15,Air France,8147,2023-05-08 15:07:19,2023-10-21 17:32:15,22:39:40,01:12:25,BRQM,Name_UXIXN,SeatBBK,Business,547.27,Extra Baggage,0,Cancelled,GateAF,A,ClaimIER,11.44,2,LOCLLO,TypeBPU,Pilot_MVJL,Crew_QFLD,Yes,Vegetarian,Not Available,True,True,True,2,No
15,Air France,7376,2023-01-06 01:05:52,2023-09-02 01:43:55,07:23:39,10:00:29,BSRG,Name_IBGQO,SeatLYY,First,95.37,Meal,0,Cancelled,GateTT,C,ClaimNLP,7.94,0,LOCEEC,TypeNZV,Pilot_RUYU,Crew_JCHN,No,Vegan,Available,True,True,False,0,Yes
15,Air France,5366,2023-02-22 22:13:06,2023-05-05 13:39:01,18:31:44,17:56:37,BQCZ,Name_GWSXL,SeatXSF,Business,126.34,No Extras,0,Cancelled,GateGZ,B,ClaimDSB,2.95,0,LOCJOW,TypeILN,Pilot_FYHN,Crew_AGGA,No,Vegan,Available,False,True,False,0,No
15,Air France,5231,2023-05-04 17:20:37,2023-11-02 23:20:00,15:41:40,21:30:22,BFNK,Name_OJDRM,SeatFRD,Economy,459.95,No Extras,0,Confirmed,GateHX,D,ClaimEIW,9.17,2,LOCINW,TypeBPB,Pilot_ETTP,Crew_FMKR,No,No Meal,Not Available,False,False,False,1,No
15,Air France,9909,2023-06-23 08:47:59,2023-07-06 11:20:57,02:30:12,06:55:40,BDIE,Name_VERHM,SeatYYM,Economy,275.15,Meal,0,Confirmed,GatePC,B,ClaimVIZ,1.29,1,LOCERN,TypeBOS,Pilot_KMUX,Crew_LSJL,No,Non-Vegetarian,Available,True,False,True,1,Yes
15,Air France,2794,2023-04-20 07:37:23,2023-04-25 18:56:05,15:04:40,12:18:42,BDYI,Name_APKDE,SeatXVJ,Business,144.95,Extra Baggage,910,Confirmed,GateLP,D,ClaimRWV,4.91,1,LOCJQD,TypeAXB,Pilot_CPYR,Crew_MLJS,Yes,Vegetarian,Not Available,False,True,False,0,Yes
15,Air France,1746,2023-02-20 14:07:33,2023-09-25 21:41:03,07:03:57,08:14:18,BTPV,Name_NFJHU,SeatPMX,First,233.94,No Extras,0,Confirmed,GateLJ,C,ClaimBVW,9.99,2,LOCSON,TypeIYP,Pilot_CYJA,Crew_GKWA,Yes,Vegan,Not Available,True,False,True,2,Yes
15,Air France,7864,2023-01-02 00:41:55,2023-04-02 11:43:21,05:39:52,11:18:29,BURH,Name_QHWAB,SeatIPW,Business,449.97,Extra Baggage,0,Confirmed,GateNS,A,ClaimFMU,4.3,0,LOCHPK,TypeKYH,Pilot_KMPI,Crew_MZJA,Yes,Non-Vegetarian,Not Available,False,True,True,0,Yes
15,Air France,3948,2023-11-11 10:03:08,2023-11-25 07:23:08,07:22:56,08:33:18,BVKS,Name_PCZFX,SeatXQD,Business,893.25,Extra Baggage,0,Pending,GateED,C,ClaimLAM,1.24,1,LOCNRJ,TypeINU,Pilot_AADR,Crew_QTJH,No,No Meal,Available,False,True,True,0,Yes
15,Air France,7349,2023-01-19 01:54:17,2023-03-25 22:04:22,03:09:09,02:55:14,BYGN,Name_ZODUG,SeatHXI,First,57.68,No Extras,0,Cancelled,GateCA,C,ClaimYKA,2.28,2,LOCCRT,TypeKNO,Pilot_ZQPA,Crew_UCOM,Yes,Vegan,Not Available,False,True,True,0,Yes
15,Air France,4772,2023-03-12 16:52:56,2023-04-17 22:11:18,17:12:56,10:59:03,BFMB,Name_HTEST,SeatSUW,Business,964.05,No Extras,535,Cancelled,GateHA,C,ClaimIDD,11.44,2,LOCGXR,TypeSBR,Pilot_PKVU,Crew_WMKQ,Yes,No Meal,Available,True,True,True,0,Yes
15,Air France,8015,2023-05-21 15:32:16,2023-09-19 17:12:27,14:20:32,17:22:33,BJOH,Name_BCAGU,SeatTEY,Economy,466.48,Extra Baggage,3596,Pending,GateUB,D,ClaimTTI,11.04,1,LOCNZK,TypeEPR,Pilot_OCYF,Crew_PXHH,No,Vegan,Available,False,True,True,1,Yes
15,Air France,9697,2023-07-04 05:27:23,2023-11-17 12:18:03,23:16:15,12:10:16,BNOW,Name_ZUYML,SeatEYW,First,353.11,Extra Baggage,0,Confirmed,GateGA,A,ClaimQHJ,4.18,2,LOCYUL,TypeTID,Pilot_PLFE,Crew_ZGAH,No,No Meal,Not Available,True,True,False,2,No
15,Air France,3473,2023-09-16 13:29:48,2023-10-09 06:58:02,03:38:23,19:52:51,BIEX,Name_VNFUG,SeatYQS,Economy,529.72,No Extras,0,Confirmed,GateFL,D,ClaimSDV,9.54,0,LOCJDM,TypeJRO,Pilot_BOWW,Crew_OATA,No,Non-Vegetarian,Not Available,True,True,True,0,No
15,Air France,7496,2023-06-29 06:38:30,2023-10-20 03:43:51,18:45:10,17:20:02,BYTE,Name_ILVXD,SeatDDU,Economy,374.77,Meal,0,Cancelled,GateUD,A,ClaimUWL,4.45,1,LOCWRO,TypeYBO,Pilot_WKXN,Crew_WNGM,Yes,Vegan,Available,True,False,False,2,No
15,Air France,4485,2023-04-23 01:59:07,2023-12-06 18:07:47,23:31:13,15:47:14,BYSU,Name_QCTOF,SeatUQX,First,281.77,No Extras,0,Cancelled,GateFC,B,ClaimBYK,5.69,0,LOCDRW,TypeHGZ,Pilot_NWLY,Crew_HJUZ,Yes,Vegetarian,Not Available,False,False,True,0,No
15,Air France,3113,2023-01-31 01:32:25,2023-06-26 01:12:01,05:24:53,22:57:55,BHDH,Name_TLBDU,SeatYJE,First,948.25,No Extras,2718,Cancelled,GateWH,A,ClaimFSL,1.82,1,LOCVRM,TypeYQM,Pilot_VHML,Crew_UFKH,No,Vegan,Not Available,False,False,False,0,No
15,Air France,4460,2023-03-17 05:23:17,2023-04-02 19:27:20,23:25:21,13:17:40,BIFF,Name_KZGAF,SeatZZL,Economy,827.22,Meal,0,Cancelled,GateEG,A,ClaimDZG,2.04,0,LOCAOA,TypeUBO,Pilot_FHRC,Crew_HKAJ,No,No Meal,Not Available,True,True,True,1,Yes
15,Air France,8444,2023-03-14 23:15:26,2023-12-08 11:41:59,04:37:40,08:50:20,BBTC,Name_LYRNY,SeatEEQ,Business,776.7,Meal,0,Cancelled,GateKF,D,ClaimAKZ,9.23,2,LOCXWG,TypeOKH,Pilot_DXIX,Crew_WWEP,Yes,Non-Vegetarian,Available,True,True,False,1,Yes
15,Air France,2162,2023-02-01 20:53:03,2023-08-08 12:32:41,14:12:29,19:27:49,BXKM,Name_IIRFP,SeatTSU,Economy,757.33,Meal,4768,Pending,GateUG,B,ClaimRFO,2.33,0,LOCWNK,TypeMCS,Pilot_TIWB,Crew_IHPN,No,Vegan,Not Available,False,False,False,2,Yes
15,Air France,7172,2023-05-09 23:12:19,2023-06-01 16:56:47,02:31:21,17:43:46,BTQO,Name_XUWUC,SeatJFA,First,931.1,Meal,2902,Confirmed,GateKT,A,ClaimTFF,11.3,1,LOCTKR,TypeAES,Pilot_KGWJ,Crew_XIZT,Yes,Vegetarian,Available,False,False,False,2,Yes
15,Air France,2316,2023-08-27 10:03:52,2023-12-13 07:39:25,08:06:25,14:29:28,BNQV,Name_TCMAW,SeatVSU,First,795.42,Extra Baggage,3890,Pending,GateJL,D,ClaimOOM,5.84,2,LOCPDD,TypeVID,Pilot_BQAW,Crew_JWYA,Yes,Vegan,Available,True,True,False,1,Yes
15,Air France,7687,2023-10-19 15:30:24,2023-10-30 10:38:01,13:55:06,02:18:27,BHEI,Name_MKUIH,SeatENB,Economy,691.67,Meal,0,Cancelled,GateIT,B,ClaimWDE,4.77,0,LOCMVC,TypeHXZ,Pilot_DCTZ,Crew_MTOR,Yes,No Meal,Available,True,True,False,0,Yes
15,Air France,2486,2023-02-24 08:53:35,2023-08-15 18:51:12,19:03:24,21:15:59,BISS,Name_MFMLW,SeatJRS,First,329.04,Meal,0,Cancelled,GateCP,D,ClaimQKK,11.36,0,LOCEBT,TypeBSG,Pilot_HTOY,Crew_WTXB,Yes,Non-Vegetarian,Available,False,True,False,2,No
15,Air France,5910,2023-03-05 12:39:51,2023-07-08 08:59:47,22:03:22,19:05:33,BHIV,Name_YCGMR,SeatUQO,Business,260.89,Meal,0,Pending,GateGS,D,ClaimTKH,4.21,0,LOCZEY,TypeLIF,Pilot_NUMX,Crew_FCJV,Yes,No Meal,Available,False,False,False,0,No
15,Air France,8710,2023-01-03 15:54:56,2023-10-15 13:43:29,11:21:37,16:11:28,BYOJ,Name_BIPER,SeatAWC,Economy,902.18,Extra Baggage,0,Cancelled,GateUQ,C,ClaimRIQ,4.34,1,LOCDZF,TypeUND,Pilot_QGXD,Crew_XLGK,Yes,Non-Vegetarian,Available,True,True,True,0,No
15,Air France,8216,2023-03-20 03:20:14,2023-06-04 16:04:57,15:44:29,17:14:20,BAQO,Name_PTKRQ,SeatMDF,First,724.19,Extra Baggage,0,Cancelled,GateCM,A,ClaimMBP,1.45,1,LOCFEH,TypeARI,Pilot_NLCH,Crew_HEHF,Yes,Vegan,Not Available,False,True,False,0,Yes
15,Air France,2244,2023-04-16 09:00:04,2023-11-25 13:29:14,07:15:56,22:44:30,BLNC,Name_QRBCS,SeatEWX,Business,960.7,Extra Baggage,3696,Pending,GateRG,C,ClaimFMU,3.22,0,LOCHKS,TypeVUW,Pilot_LCJN,Crew_RNEU,Yes,No Meal,Not Available,True,False,False,0,Yes
15,Air France,2694,2023-04-07 09:51:40,2023-08-19 03:25:50,18:58:05,01:13:18,BPQM,Name_XRGBN,SeatNXO,Business,627.1,Extra Baggage,0,Confirmed,GateDE,A,ClaimWYS,6.0,2,LOCWUU,TypeEIE,Pilot_NNBI,Crew_DVIP,Yes,Vegan,Not Available,True,True,True,0,No
15,Air France,7515,2023-07-05 02:49:16,2023-12-27 20:47:13,05:50:09,10:00:45,BBDL,Name_QUXHF,SeatTGJ,First,582.76,No Extras,0,Cancelled,GateEX,D,ClaimANB,5.37,0,LOCFYI,TypeRNV,Pilot_HVDD,Crew_VFJG,Yes,No Meal,Available,False,True,False,2,No
15,Air France,9174,2023-07-31 05:32:46,2023-10-17 10:38:45,08:57:05,15:16:56,BCVT,Name_QRQKL,SeatBHW,Economy,696.47,Meal,0,Confirmed,GateKZ,C,ClaimQYS,1.09,1,LOCHVR,TypeNQZ,Pilot_DDRV,Crew_MMVT,No,Vegan,Available,False,False,False,0,Yes
15,Air France,2013,2023-01-28 05:38:20,2023-02-16 11:52:56,11:27:44,12:52:43,BNOS,Name_DVZTW,SeatLMC,Business,175.93,No Extras,2291,Cancelled,GateKQ,A,ClaimOAV,9.45,1,LOCSSE,TypeGTJ,Pilot_ANYM,Crew_XOVK,No,Vegetarian,Not Available,False,True,False,0,Yes
15,Air France,3419,2023-06-03 19:52:32,2023-07-25 09:01:17,10:48:57,02:40:54,BQBC,Name_PYCPR,SeatUZW,Economy,348.18,Meal,137,Cancelled,GateWK,A,ClaimTAC,6.32,1,LOCFMZ,TypeIBK,Pilot_PASH,Crew_BJHR,Yes,No Meal,Not Available,False,True,False,2,Yes
15,Air France,4209,2023-03-26 13:48:42,2023-10-22 19:58:16,22:09:17,19:14:39,BKEU,Name_JXNZP,SeatLID,Economy,240.85,Extra Baggage,4200,Pending,GateGK,C,ClaimWKQ,7.97,1,LOCZUU,TypeLIX,Pilot_NHKR,Crew_ORFJ,Yes,Vegetarian,Available,False,False,False,0,No
15,Air France,4917,2023-03-10 11:25:16,2023-09-16 10:05:32,05:56:27,05:43:28,BBGO,Name_KPILT,SeatQKJ,Economy,515.02,Extra Baggage,0,Cancelled,GateSS,B,ClaimMNQ,2.34,0,LOCAEL,TypePPL,Pilot_GMZQ,Crew_FOFK,Yes,Vegan,Available,False,False,True,1,No
15,Air France,1024,2023-07-09 09:01:33,2023-11-29 23:53:18,00:39:57,17:48:09,BEFN,Name_JWYIO,SeatQIO,Economy,141.73,Extra Baggage,2586,Cancelled,GateEN,D,ClaimMEX,3.19,2,LOCXTO,TypeBPD,Pilot_QIWB,Crew_GSQA,Yes,No Meal,Available,False,False,True,0,No
15,Air France,1122,2023-01-20 07:18:23,2023-02-24 18:48:34,13:37:13,11:08:15,BZZP,Name_CPVNM,SeatJUT,Economy,276.72,Extra Baggage,0,Cancelled,GateWE,C,ClaimQXH,6.92,2,LOCKSQ,TypeZCW,Pilot_USQJ,Crew_BLSG,No,Vegetarian,Not Available,False,False,True,2,Yes
15,Air France,3689,2023-04-11 15:23:31,2023-11-15 12:10:27,10:19:37,11:31:59,BOME,Name_YFWQZ,SeatAMC,First,72.16,Extra Baggage,0,Pending,GateKG,A,ClaimMHH,3.32,1,LOCQNN,TypeIPT,Pilot_FKVX,Crew_GJBM,Yes,No Meal,Available,True,True,False,2,Yes
15,Air France,4151,2023-01-03 15:48:46,2023-08-29 03:54:42,08:54:25,05:14:32,BCSJ,Name_TLZAT,SeatSLF,First,997.18,Extra Baggage,4440,Pending,GateYE,D,ClaimWOY,7.63,1,LOCVJH,TypeFSW,Pilot_TNXG,Crew_YPAJ,Yes,Vegetarian,Available,False,False,True,2,No
15,Air France,3711,2023-02-24 05:46:13,2023-09-25 16:33:29,02:30:41,14:14:23,BOBU,Name_XROKY,SeatGNA,First,937.55,Extra Baggage,0,Confirmed,GateZD,C,ClaimYBK,7.41,1,LOCPIZ,TypeJQL,Pilot_GLEU,Crew_IYTY,No,No Meal,Available,True,True,True,2,Yes
15,Air France,2348,2023-04-04 14:08:25,2023-05-10 00:08:05,23:44:43,18:54:49,BNPQ,Name_ZRYUX,SeatVDT,Business,378.81,No Extras,0,Pending,GateYC,D,ClaimVKJ,5.68,1,LOCIXK,TypeMAK,Pilot_YXMZ,Crew_LGGZ,Yes,Non-Vegetarian,Available,True,False,True,0,No
15,Air France,6765,2023-04-07 12:44:50,2023-12-11 01:58:56,02:48:45,04:01:52,BSBR,Name_IUQFY,SeatYYS,Economy,79.53,Extra Baggage,0,Pending,GateDR,C,ClaimWJW,5.63,1,LOCDMY,TypeHVT,Pilot_GGUO,Crew_VMHK,Yes,Vegan,Available,True,False,True,2,No
15,Air France,9078,2023-03-30 22:55:01,2023-08-17 16:01:20,00:09:18,14:13:58,BTDQ,Name_ZZWCN,SeatUWY,First,154.97,Meal,3639,Cancelled,GateZM,B,ClaimHSH,4.9,1,LOCQUV,TypeKDX,Pilot_BYLI,Crew_WLPV,Yes,Non-Vegetarian,Not Available,False,False,False,1,No
15,Air France,9462,2023-08-17 19:58:45,2023-10-05 23:36:51,15:26:31,21:25:21,BZLY,Name_FDFQZ,SeatGVE,Economy,987.79,Meal,0,Confirmed,GateZK,B,ClaimZRI,11.87,2,LOCMTI,TypeJBY,Pilot_EDKK,Crew_DVIH,Yes,Vegan,Available,False,False,False,1,Yes
15,Air France,6789,2023-01-23 10:55:24,2023-03-21 11:13:21,05:24:31,20:19:53,BOXI,Name_BLLYU,SeatKON,First,54.39,No Extras,0,Pending,GateAQ,A,ClaimWQU,8.02,2,LOCNHQ,TypeSHD,Pilot_EQFC,Crew_DERG,No,Non-Vegetarian,Not Available,True,True,False,2,Yes
15,Air France,9896,2023-03-29 01:50:38,2023-10-21 03:40:15,14:02:28,01:42:38,BWXO,Name_GJYBQ,SeatUAX,Economy,574.65,Extra Baggage,1100,Confirmed,GateAJ,C,ClaimHJH,3.26,1,LOCAMP,TypeZUM,Pilot_YJQW,Crew_AORH,No,No Meal,Available,True,False,False,2,No
15,Air France,7756,2023-11-12 11:20:06,2023-12-06 04:03:17,02:17:41,15:14:47,BDOI,Name_ASWSB,SeatQVR,Business,742.94,Extra Baggage,0,Confirmed,GateKY,A,ClaimUAI,8.89,0,LOCSLE,TypeOUW,Pilot_WUXM,Crew_FIGQ,Yes,Vegan,Available,True,True,True,1,Yes
15,Air France,3883,2023-08-23 19:13:09,2023-12-05 04:16:30,16:15:52,02:24:52,BUCR,Name_RVRMG,SeatRBJ,Economy,302.63,Extra Baggage,0,Cancelled,GateHO,C,ClaimXTG,9.52,0,LOCJEQ,TypeUWV,Pilot_DDAA,Crew_XXWN,No,Vegan,Available,False,False,True,0,Yes
15,Air France,9772,2023-07-09 20:03:41,2023-08-20 18:31:53,19:15:11,09:25:14,BJOW,Name_XBJCZ,SeatPUK,Business,952.61,No Extras,0,Confirmed,GateHQ,A,ClaimOFO,7.32,1,LOCCME,TypeYZN,Pilot_CCKO,Crew_IVWF,No,Non-Vegetarian,Not Available,True,True,True,2,No
15,Air France,5591,2023-01-28 12:13:27,2023-10-04 01:42:24,17:55:57,14:14:25,BDNR,Name_TQODF,SeatDQS,Business,432.86,Extra Baggage,0,Confirmed,GateVM,C,ClaimURW,11.46,1,LOCJOL,TypeXNV,Pilot_UCIB,Crew_YZEY,No,Non-Vegetarian,Not Available,True,True,True,2,No
15,Air France,3562,2023-03-21 12:25:32,2023-12-26 21:46:21,21:10:27,15:34:52,BPZN,Name_BLPGQ,SeatELT,Economy,210.31,Extra Baggage,3804,Pending,GateNK,A,ClaimBAA,4.12,1,LOCTMK,TypeSYQ,Pilot_CVPG,Crew_AJZZ,Yes,Vegan,Not Available,False,True,True,2,No
15,Air France,4763,2023-06-13 13:59:48,2023-12-24 06:28:36,01:35:30,20:50:51,BGLM,Name_DPNAZ,SeatAYE,First,64.38,Meal,4783,Pending,GateRQ,C,ClaimDCR,7.61,0,LOCPPA,TypeWHO,Pilot_DMKF,Crew_CXIB,Yes,Vegetarian,Not Available,True,True,True,2,Yes
15,Air France,1308,2023-10-19 10:14:01,2023-12-11 17:40:40,22:43:54,12:46:50,BDFB,Name_AEAGW,SeatEGX,Business,703.71,Meal,0,Cancelled,GateCH,A,ClaimEEY,6.23,2,LOCWGG,TypeRRU,Pilot_AMDU,Crew_PTAI,Yes,Vegan,Not Available,False,False,False,0,Yes
15,Air France,7255,2023-09-01 07:24:53,2023-10-03 23:29:18,00:48:45,11:02:36,BWDS,Name_RFYNK,SeatHCM,First,363.59,No Extras,0,Pending,GateQH,D,ClaimRHR,9.18,1,LOCQVR,TypeNDF,Pilot_YGUL,Crew_HUJX,Yes,No Meal,Available,False,False,True,0,No
15,Air France,7295,2023-10-06 17:51:25,2023-12-23 09:02:46,17:33:00,02:55:49,BKMM,Name_TJDLU,SeatSZY,Business,903.49,No Extras,0,Pending,GateGX,C,ClaimBEA,2.79,2,LOCDHQ,TypeEMA,Pilot_UWUK,Crew_NRAG,No,Vegetarian,Not Available,False,True,True,2,No
15,Air France,9064,2023-02-11 06:01:14,2023-05-29 14:42:58,06:17:12,09:40:15,BJZV,Name_XLEMS,SeatDYY,Economy,450.6,No Extras,1027,Pending,GateUG,B,ClaimAPX,4.78,0,LOCTKQ,TypeNYQ,Pilot_JHEI,Crew_ZVVE,Yes,Vegetarian,Available,False,False,False,2,No
15,Air France,4052,2023-05-03 05:23:37,2023-07-11 19:23:25,03:17:59,16:03:16,BMUV,Name_CLHOK,SeatXTL,Economy,384.73,Meal,0,Cancelled,GateKF,B,ClaimKHU,8.49,2,LOCIJF,TypeOOH,Pilot_BCWL,Crew_CQEK,Yes,Vegetarian,Available,False,False,False,2,Yes
15,Air France,9443,2023-03-08 08:50:03,2023-05-27 15:04:37,23:01:54,21:19:24,BSVQ,Name_SFDHM,SeatSYO,Economy,282.66,Extra Baggage,0,Pending,GatePS,A,ClaimEZW,5.18,2,LOCGBY,TypeLEN,Pilot_SBME,Crew_LZWA,No,Vegan,Available,False,False,True,0,No
15,Air France,6350,2023-03-25 12:59:05,2023-11-17 19:37:46,22:31:42,22:11:15,BHJP,Name_GUVTH,SeatPDC,First,258.89,No Extras,0,Confirmed,GateHK,C,ClaimVQE,10.82,2,LOCFFP,TypeNNG,Pilot_KDIK,Crew_NZLN,Yes,No Meal,Not Available,True,False,False,2,Yes
15,Air France,2783,2023-06-05 14:00:55,2023-09-28 16:32:59,00:26:55,11:38:50,BMGY,Name_ELFFX,SeatXTO,First,371.64,Meal,4435,Pending,GateCL,B,ClaimFVX,7.55,0,LOCXZT,TypeALD,Pilot_XZKN,Crew_LZYB,No,Non-Vegetarian,Available,False,False,False,2,No
15,Air France,4997,2023-03-10 12:31:44,2023-05-11 16:32:22,22:03:57,21:52:55,BFIL,Name_YRTPY,SeatCHR,First,825.14,Extra Baggage,0,Confirmed,GatePI,B,ClaimIUD,5.03,1,LOCRDG,TypeIKJ,Pilot_BBVZ,Crew_EHZY,No,Vegan,Not Available,False,True,True,1,Yes
15,Air France,1107,2023-04-12 07:13:38,2023-08-11 09:50:51,16:53:36,17:24:02,BUSV,Name_WHAXK,SeatNAI,Economy,872.96,No Extras,0,Pending,GateFD,A,ClaimNVS,7.74,2,LOCTUI,TypeRCT,Pilot_DKLO,Crew_BIMF,No,Vegan,Available,False,True,False,2,Yes
15,Air France,1185,2023-05-13 22:27:26,2023-09-20 06:08:54,17:57:11,06:41:33,BNPC,Name_HDJPY,SeatGPW,Business,683.88,No Extras,2395,Pending,GateEO,A,ClaimSIQ,4.86,2,LOCFTR,TypeUWB,Pilot_RQWW,Crew_JWZE,Yes,Vegan,Not Available,True,True,False,2,No
15,Air France,7411,2023-01-24 07:22:28,2023-09-28 17:53:55,08:46:23,05:27:10,BFQE,Name_KXGIG,SeatNEY,Economy,81.87,Extra Baggage,744,Cancelled,GateCV,B,ClaimQRE,3.96,0,LOCSZT,TypeHMJ,Pilot_YWTK,Crew_CYSY,Yes,Vegan,Not Available,True,False,False,1,No
15,Air France,2833,2023-01-27 03:53:21,2023-03-18 16:32:15,03:36:11,16:13:45,BIQU,Name_HYQCC,SeatIMU,Economy,918.39,Meal,0,Cancelled,GateUP,C,ClaimFAE,7.04,1,LOCMGU,TypeVOC,Pilot_VLEX,Crew_PGWF,No,Non-Vegetarian,Not Available,True,True,False,2,Yes
15,Air France,4127,2023-02-17 04:15:53,2023-09-30 21:24:11,15:17:00,22:51:14,BJML,Name_EZMRO,SeatSXF,First,522.8,No Extras,0,Confirmed,GateMK,A,ClaimGVV,7.42,2,LOCPTX,TypeXEY,Pilot_NUOI,Crew_JOFG,No,No Meal,Not Available,True,True,False,0,Yes
15,Air France,8913,2023-01-01 19:07:46,2023-12-30 23:52:35,06:24:30,12:49:35,BOPB,Name_RVEVQ,SeatTYS,Business,105.42,Extra Baggage,0,Confirmed,GateMB,C,ClaimCMJ,5.98,2,LOCEQP,TypeAAN,Pilot_OOLA,Crew_QIAR,Yes,Vegetarian,Available,True,True,False,2,Yes
15,Air France,4191,2023-06-26 08:58:50,2023-06-29 09:01:55,19:55:29,16:27:56,BBFQ,Name_UXVJX,SeatLIW,Economy,256.52,Extra Baggage,0,Cancelled,GateBH,C,ClaimCFS,1.48,2,LOCCEJ,TypeGOH,Pilot_IHST,Crew_NHTB,No,Non-Vegetarian,Available,True,False,False,2,No
15,Air France,2639,2023-08-09 19:30:09,2023-10-18 20:39:04,23:49:42,17:30:19,BBQH,Name_KMIZU,SeatWGT,First,67.48,Extra Baggage,1649,Cancelled,GateXW,B,ClaimEAA,1.05,0,LOCREE,TypeXKV,Pilot_ZUTB,Crew_IJOK,Yes,No Meal,Not Available,False,False,True,2,No
15,Air France,4522,2023-01-25 18:19:24,2023-03-28 14:15:20,08:08:09,11:16:17,BNJQ,Name_OCCSI,SeatQDV,Economy,647.66,No Extras,0,Confirmed,GateKZ,D,ClaimTNY,6.54,0,LOCEOF,TypeVQM,Pilot_QQRK,Crew_QUJJ,No,Vegetarian,Not Available,True,True,True,0,Yes
15,Air France,9937,2023-08-11 10:23:21,2023-10-24 01:16:47,22:43:11,02:37:54,BWHN,Name_LEBNL,SeatRDN,Business,727.72,Extra Baggage,0,Confirmed,GateUU,D,ClaimSCT,7.21,0,LOCVNN,TypeMVD,Pilot_YPBR,Crew_SCKA,No,Vegan,Not Available,False,True,False,2,No
15,Air France,3002,2023-02-21 05:55:52,2023-09-08 09:39:38,01:14:19,00:08:54,BVQW,Name_BQDMF,SeatODZ,Economy,406.82,Meal,0,Cancelled,GateFY,A,ClaimASP,4.9,2,LOCWCG,TypeSTK,Pilot_UZNP,Crew_TBSY,No,No Meal,Available,False,False,False,1,Yes
15,Air France,6867,2023-02-27 08:05:46,2023-10-31 06:17:52,20:41:31,10:24:01,BJKV,Name_LQACF,SeatUPB,Business,527.6,Extra Baggage,0,Pending,GateCU,C,ClaimQAU,9.19,1,LOCLWD,TypePYO,Pilot_ENAW,Crew_BNCB,Yes,Vegetarian,Not Available,True,False,True,1,No
15,Air France,4194,2023-08-19 23:20:05,2023-10-05 00:34:16,15:07:08,18:48:18,BZEY,Name_ELKUI,SeatDHN,First,600.9,No Extras,0,Confirmed,GateEB,C,ClaimYNS,7.9,2,LOCMBK,TypeFWP,Pilot_CJUS,Crew_KSRK,No,Non-Vegetarian,Available,True,True,False,2,No
15,Air France,4708,2023-03-20 02:11:08,2023-04-23 00:45:13,08:25:42,08:58:24,BNYX,Name_XXVDS,SeatGCM,Business,929.84,Meal,0,Confirmed,GateQH,A,ClaimQBI,5.66,0,LOCNTP,TypePPQ,Pilot_LHNV,Crew_WMNW,Yes,Non-Vegetarian,Available,False,False,False,1,Yes
15,Air France,9727,2023-06-08 03:09:52,2023-11-08 21:09:42,14:45:42,23:36:36,BGLS,Name_CQVUI,SeatFOS,Economy,549.5,Extra Baggage,779,Cancelled,GateNN,D,ClaimGAS,1.23,0,LOCTSB,TypeCWD,Pilot_CBGC,Crew_SEYF,Yes,Vegan,Not Available,False,False,True,2,No
